ID,title,author,publisher,first_published_year,language,cover_image
OL26542413W,L'Odyssée d'Hakim T01,Fabien Toulmé,DELCOURT,2018.0,,//covers.openlibrary.org/b/id/12498561-M.jpg
OL2769441W,Of the sea and skies,Gene Williamson,Heritage Books,1993.0,English,//covers.openlibrary.org/b/id/8545421-M.jpg
OL14934883W,Boundaries in Marriage Participant's Guide,Henry Cloud,Zondervan,1999.0,English,//covers.openlibrary.org/b/id/1166085-M.jpg
OL20429311W,How to Win Friends and Influence People in the Digital Age,The Dale Carnegie Organization,Simon & Schuster Ltd,2011.0,English,//covers.openlibrary.org/b/id/14839197-M.jpg
OL8163003W,"The Killing Claim (Edge, No. 41)",George G. Gilman,Pinnacle Books,1982.0,English,//covers.openlibrary.org/b/id/14822919-M.jpg
OL3372608W,Java for dummies,Barry A. Burd,Wiley Publishing Co.,2006.0,English,//covers.openlibrary.org/b/id/7182720-M.jpg
OL8162986W,"Edge, the biggest bounty",George G. Gilman,New English Library,1974.0,English,//covers.openlibrary.org/b/id/10626225-M.jpg
OL4557255W,Funny money,Paul Hellyer,Chimo Media,1994.0,English,/images/icons/avatar_book.png
OL20774392W,Happy Campers Level 1 Student's Book/Language Lodge,Libby Willians,Macmillan Education,2014.0,,//covers.openlibrary.org/b/id/9778058-M.jpg
OL5726476W,Blood Red Sun,Stephen Mertz,Marion Koogler McNay Art Museum,1989.0,English,//covers.openlibrary.org/b/id/9937648-M.jpg
OL17075811W,Eine kurze Geschichte der Menschheit,Yuval Noah Harari,Pantheon,2011.0,German,//covers.openlibrary.org/b/id/14622876-M.jpg
OL767941W,Le deuxième sexe,Simone de Beauvoir,Gallimard,1949.0,French,//covers.openlibrary.org/b/id/14606925-M.jpg
OL134370W,Shitai nōjō,Patricia Cornwell,Kōdansha,1994.0,Japanese,//covers.openlibrary.org/b/id/13066536-M.jpg
OL16019062W,Ditët e frikshme të vitit '97,Xhovani Shyti,Belina H,2011.0,Albanian,//covers.openlibrary.org/b/id/14560469-M.jpg
OL2630376W,An investigation of the laws of thought,George Boole,Dover,1854.0,English,//covers.openlibrary.org/b/id/11886299-M.jpg
OL18969683W,Medieval and Renaissance treatises on the arts of painting,Mary P. Merrifield,Dover Publications,1999.0,English,//covers.openlibrary.org/b/id/312604-M.jpg
OL20880836W,No Tomorrow,Carian Cole,CreateSpace Independent Publishing Platform,2018.0,,//covers.openlibrary.org/b/id/10205480-M.jpg
OL16035548W,The Passionate Pagan,Carter Brown,New American Libr.,1963.0,English,//covers.openlibrary.org/b/id/6917715-M.jpg
OL45884W,Y Twits,Roald Dahl,Rily Publications Limited,1967.0,Welsh,https://archive.org/download/twitsy0000roal/page/cover_w180_h360.jpg
OL15880079W,The Dickinson genealogy,Philip Pease Dickinson,,1970.0,English,/images/icons/avatar_book.png
OL16263682W,Célébrité du crime,Nora Roberts,J'ai lu,2012.0,French,//covers.openlibrary.org/b/id/10738151-M.jpg
OL59688W,Stranger in a Strange Land,Robert A. Heinlein,Berkley Publishing Corp.,1961.0,English,//covers.openlibrary.org/b/id/14632594-M.jpg
OL50565W,The Bluest Eye,Toni Morrison,Alfred A. Knopf,1970.0,English,//covers.openlibrary.org/b/id/14590167-M.jpg
OL4628717W,The Lucifer Diary,Lewis R. Walton,Aralon Press,1997.0,,//covers.openlibrary.org/b/id/12858822-M.jpg
OL37618973W,Life Is Strange,Brittney Morris,Titan Books Limited,2024.0,English,/images/icons/avatar_book.png
OL25813658W,Manifest,Roxie Nafousi,Chronicle Books LLC,2022.0,English,//covers.openlibrary.org/b/id/13162460-M.jpg
OL8165007W,The Richest Man in Babylon,George S. Clason,Signet,1983.0,,//covers.openlibrary.org/b/id/9995806-M.jpg
OL2018966W,Les mots sont des fenêtres,Marshall B. Rosenberg,Jouvence,1999.0,,//covers.openlibrary.org/b/id/14489892-M.jpg
OL4186202W,Arte de la pintura,"Pacheco, Francisco",Cátedra,1956.0,Spanish,//covers.openlibrary.org/b/id/4909625-M.jpg
OL1879162W,The psychology of everyday things,Donald A. Norman,Basic Books,1988.0,English,//covers.openlibrary.org/b/id/14642284-M.jpg
OL6680438W,Behind Bars,Elaine Gould,Faber Music Ltd,2011.0,English,//covers.openlibrary.org/b/id/8061165-M.jpg
OL34224558W,Never Lie,Freida McFadden,Poisoned Pen Press,2022.0,English,//covers.openlibrary.org/b/id/13198561-M.jpg
OL16998917W,Universal principles of design,William Lidwell,Rockport Publishers,2010.0,English,//covers.openlibrary.org/b/id/8768932-M.jpg
OL14862464W,Green Mountain Man,Janet Dailey,harlequin,1978.0,English,//covers.openlibrary.org/b/id/12486898-M.jpg
OL7053095W,The fur trade in New France and New Netherland prior to 1645 .,Jean Elizabeth Murray,,1936.0,English,/images/icons/avatar_book.png
OL28836235W,How to Hold a Cockroach,Matthew Maxwell,Hearthstone,2020.0,English,//covers.openlibrary.org/b/id/13179438-M.jpg
OL17358408W,Most Dangerous,Steve Sheinkin,Roaring Brook Press,2015.0,English,//covers.openlibrary.org/b/id/11603467-M.jpg
OL16734772W,The book of Mormon,,Published by the Reorganized church of Jesus Christ of latter day saints,1917.0,English,//covers.openlibrary.org/b/id/5949000-M.jpg
OL28757598W,Psycological sketches,John R. Vokey,Psyence Publishing Society,2013.0,English,//covers.openlibrary.org/b/id/12865144-M.jpg
OL2742653W,Henry and June,Anaïs Nin,Penguin,1986.0,English,//covers.openlibrary.org/b/id/11643448-M.jpg
OL34884307W,Bin,Tony Rossell,Editorial Alas,2010.0,,//covers.openlibrary.org/b/id/13682838-M.jpg
OL17827154W,Sketch of the miraculous image and the confraternity of Our Lady of Perpetual Help and St. Alphonsus ; also a practical method of making a novena,Joseph A. Chapoton,Colonial Press,1927.0,English,//covers.openlibrary.org/b/id/8119103-M.jpg
OL26148846W,Self Improvement,Perfect Self,CreateSpace Independent Publishing Platform,2016.0,,//covers.openlibrary.org/b/id/12106326-M.jpg
OL17374901W,Fun and Games at Malory Towers,Pamela Cox,Egmont,2009.0,English,//covers.openlibrary.org/b/id/14571329-M.jpg
OL20646061W,A Good Girl's Guide to Murder,Holly Jackson,"Electric Monkey, an imprint of Egmont UK Limited",2019.0,English,https://archive.org/download/a-good-girls-guide-to-murder-holly-jackson/page/cover_w180_h360.jpg
OL35351151W,Um casamento arranjado,Zana Kheiron,Lera.mobi,2019.0,Portuguese,//covers.openlibrary.org/b/id/14538269-M.jpg
OL2765287W,Guide to Spanish Suffixes,Dorothy Devney Richmond,Passport Books,1992.0,English,//covers.openlibrary.org/b/id/642436-M.jpg
OL15836011W,Encyclopedia of Animated Cartoons,Jeff Lenburg,Facts on File (J),1991.0,English,//covers.openlibrary.org/b/id/12721096-M.jpg
OL15396541W,The ice-cold nude,Carter Brown,Signet,1962.0,English,//covers.openlibrary.org/b/id/6612230-M.jpg
OL26637930W,Who Really Owns the United States Inc. National Debt?,Don Kilam,Independently Published,2021.0,English,/images/icons/avatar_book.png
OL26425221W,Prachi Science Class 8,S.K. Jain Shailesh K.Jain,,,,//covers.openlibrary.org/b/id/14617515-M.jpg
OL11369171W,"The blue, the grey and the red",George G. Gilman,Severn House,1979.0,English,//covers.openlibrary.org/b/id/12781721-M.jpg
OL36341720W,Million Dollars Worth of Game,Don Kilam,Independently Published,2021.0,English,/images/icons/avatar_book.png
OL37564068W,Our Fault,Mercedes Ron,"Sourcebooks, Incorporated",2024.0,English,//covers.openlibrary.org/b/id/14832318-M.jpg
OL11369167W,The blind side,George G. Gilman,New English Library,1983.0,English,//covers.openlibrary.org/b/id/12781360-M.jpg
OL8163011W,The Prisoners,George G. Gilman,Pinnacle Books,1982.0,English,//covers.openlibrary.org/b/id/13027538-M.jpg
OL5781992W,Gha kāiṭa ranara,Khaled Hosseini,Navabhārata Sāhitya Mandira,2003.0,Gujarati,//covers.openlibrary.org/b/id/12811645-M.jpg
OL42425168W,Wings of Starlight,Allison Saft,Disney Publishing Worldwide,2025.0,English,/images/icons/avatar_book.png
OL15139751W,Five acres and independence,Maurice Grenville Kains,"Pocket Books, Inc.",1948.0,English,//covers.openlibrary.org/b/id/6499754-M.jpg
OL28577W,The Souls Of Black Folk,W. E. B. Du Bois,A. C. McClurg & co.,1903.0,English,//covers.openlibrary.org/b/id/6358172-M.jpg
OL80021W,Yo Se Por Que Canta el Pajaro Enjaulado,Maya Angelou,Editorial Lumen,1969.0,Spanish,//covers.openlibrary.org/b/id/14318967-M.jpg
OL15371369W,Siamo in un libro! Reginald e Tina,Mo Willems,Il Castoro,1988.0,Italian,//covers.openlibrary.org/b/id/9053630-M.jpg
OL20905889W,The Official Cambridge Guide To Ielts Student's Book With Answers With Dvd Rom,PAULINE,CAMBRIDGE INDIA,2014.0,,//covers.openlibrary.org/b/id/10247579-M.jpg
OL21174433W,Daniel,Oliver B. Greene,The Gospel Hour,1964.0,English,/images/icons/avatar_book.png
OL17509626W,Turned,Morgan Rice,Morgan Rice Books,2011.0,,//covers.openlibrary.org/b/id/7720969-M.jpg
OL2195990W,Trollkarlens hatt,Tove Jansson,AWE/Gebers,1950.0,Swedish,//covers.openlibrary.org/b/id/10817053-M.jpg
OL5682164W,"The Dangerous Lord (Lord Trilogy, Book 3)",Sabrina Jeffries,Avon,2000.0,English,//covers.openlibrary.org/b/id/237096-M.jpg
OL16038138W,The coffin bird,Carter Brown,New American Library,1970.0,English,//covers.openlibrary.org/b/id/6924302-M.jpg
OL35276360W,Donavan's Delight,Carter Brown,Dorchester Pub Co,1979.0,English,https://archive.org/download/donavansdelight0000cart/page/cover_w180_h360.jpg
OL7920230W,The ASSAULT ON TRUTH,Jeffrey Moussaieff Masson,Pocket,1998.0,English,//covers.openlibrary.org/b/id/1334082-M.jpg
OL1901967W,Understanding MARC bibliographic,Betty Furrie,"Cataloging Distribution Service, Library of Congress, in collaboration with the Follett Software Company",1994.0,English,//covers.openlibrary.org/b/id/6916385-M.jpg
OL1968368W,Power. Die 48 Gesetze der Macht. Ein Joost- Elffers- Buch.,Robert Greene,Carl Hanser,1998.0,German,//covers.openlibrary.org/b/id/1007858-M.jpg
OL32076429W,Waiting for the parade,John Murrell,Alexander Street Press,2007.0,English,/images/icons/avatar_book.png
OL8115854W,"Mon Nom Est Stilton, Geronimo Stilton (French Edition)",Elisabetta Dami,ALBIN MICHEL,1999.0,French,//covers.openlibrary.org/b/id/13355292-M.jpg
OL17779662W,"The grasshopper : games, life, and Utopia",,,,,//covers.openlibrary.org/b/id/8056474-M.jpg
OL81634W,头号书迷,Stephen King,Shang hai wen yi chu ban she,1978.0,Chinese,//covers.openlibrary.org/b/id/12805227-M.jpg
OL24198784W,The girl from outer space,Carter Brown,Horwitz-International,1966.0,English,//covers.openlibrary.org/b/id/10635607-M.jpg
OL24522978W,Vitamina B1 libro del alumno + licencia digital,Berta Serralde Vizueta,S.G.E.L.,2020.0,,//covers.openlibrary.org/b/id/11153689-M.jpg
OL470443W,While the patient slept,Mignon Good Eberhart,University of Nebraska Press,1930.0,English,//covers.openlibrary.org/b/id/1514142-M.jpg
OL97725W,La clef d'amour,Ovid,Tross,1494.0,French,//covers.openlibrary.org/b/id/12733526-M.jpg
OL77021W,L'uomo della pioggia,John Grisham,Mondadori,1995.0,Italian,//covers.openlibrary.org/b/id/14826651-M.jpg
OL21846189W,The Sorcerer's Ring,Julius St. Clair,CreateSpace Independent Publishing Platform,2015.0,,//covers.openlibrary.org/b/id/10410002-M.jpg
OL24957318W,Aprenda a consultar el tarot,Hajo Banzhaf,Edaf,2014.0,Spanish,//covers.openlibrary.org/b/id/11882736-M.jpg
OL450063W,Frankenstein,Mary Shelley,R. Bentley,1818.0,English,//covers.openlibrary.org/b/id/8355628-M.jpg
OL2163649W,银河系搭车客指南,Douglas Adams,Shanghai yi wen chu ban she,1979.0,Chinese,//covers.openlibrary.org/b/id/12377491-M.jpg
OL28953474W,Norfolk & Western's Powhatan Arrow,Thomas W. Dixon,TLC Pub.,2009.0,English,//covers.openlibrary.org/b/id/12928985-M.jpg
OL20802531W,Speak With No Fear,Mike Acker,"Advance, Coaching & Consulting",2019.0,,//covers.openlibrary.org/b/id/14649571-M.jpg
OL2189881W,"Abraham Lincoln, from skeptic to prophet",Wayne Calhoun Temple,Mayhaven Publishing,1995.0,English,//covers.openlibrary.org/b/id/923966-M.jpg
OL31271204W,Bear,Richard E. Faler,Beaver Pond Publishing,1999.0,English,//covers.openlibrary.org/b/id/2080250-M.jpg
OL5759980W,Le pigeon trouve un hot dog !,Mo Willems,Kaléidoscope,2004.0,,//covers.openlibrary.org/b/id/14489381-M.jpg
OL27817654W,Overhang Design Methods,Sanja Stevanovic,Springer,2022.0,English,//covers.openlibrary.org/b/id/14793790-M.jpg
OL2621734W,Mysterious skin.,Scott Heim,HarperCollins,1995.0,English,//covers.openlibrary.org/b/id/3828612-M.jpg
OL963861W,Pallati i Ëndrrave,Ismail Kadare,Onufri,1993.0,Albanian,//covers.openlibrary.org/b/id/14560483-M.jpg
OL14850194W,The Tortilla Factory,Gary Paulsen,Voyager Books,1995.0,English,//covers.openlibrary.org/b/id/113103-M.jpg
OL25296570W,Gentle Reminder,Bianca Sparacino,Thought Catalog Books,2020.0,English,//covers.openlibrary.org/b/id/14424196-M.jpg
OL25312237W,Control Your Mind and Master Your Feelings,Eric Robertson,Eric Robertson,2019.0,English,//covers.openlibrary.org/b/id/14839453-M.jpg
OL31720391W,The 48 Laws of Power,,Publisher Viking,1998.0,,//covers.openlibrary.org/b/id/14831766-M.jpg
OL8163017W,Rough Justice (Adam Steele),George G. Gilman,Hodder & Stoughton General Division,1985.0,,//covers.openlibrary.org/b/id/12831552-M.jpg
OL1932469W,Solutions for singers,Richard Miller (singer),Oxford University Press,2004.0,English,//covers.openlibrary.org/b/id/13022604-M.jpg
OL16992758W,Hardcore,Jim Thompson,Donald I. Fine,1986.0,English,//covers.openlibrary.org/b/id/9633947-M.jpg
OL477926W,Sugar changed the world,Marc Aronson,Clarion Books,2010.0,English,//covers.openlibrary.org/b/id/6668709-M.jpg
OL81613W,Es.,Stephen King,Ullstein Tb,1925.0,German,//covers.openlibrary.org/b/id/14654117-M.jpg
OL279316W,El petit ós,Else Holmelund Minarik,Kalandraka,1957.0,Catalan,//covers.openlibrary.org/b/id/11039285-M.jpg
OL74348W,"Good-Bye, Best Friend",Cherie Bennett,Harpercollins (Mm),1992.0,English,//covers.openlibrary.org/b/id/12731332-M.jpg
OL5367626W,Secondhand bride,Gwen Westwood,Mills & Boon,1983.0,English,/images/icons/avatar_book.png
OL244537W,The art of war,Sun Tzu,Luzac,1900.0,,//covers.openlibrary.org/b/id/7883930-M.jpg
OL1546040W,Jean qui grogne et Jean qui rit,"Sophie, comtesse de Ségur",Hachette,1879.0,French,/images/icons/avatar_book.png
OL11369206W,The runaway,George G. Gilman,New English Library,1983.0,English,//covers.openlibrary.org/b/id/12967297-M.jpg
OL8163020W,Sioux Uprising,George G. Gilman,Pinnacle Books,1974.0,English,//covers.openlibrary.org/b/id/6908291-M.jpg
OL2756076W,How Your House Works,Charlie Wing,R.S. Means Company,2007.0,English,//covers.openlibrary.org/b/id/2674248-M.jpg
OL1837196W,Human engineering guide for equipment designers,Wesley E. Woodson,University of California Press,1954.0,English,//covers.openlibrary.org/b/id/10526923-M.jpg
OL5969057W,Världskrig Z,Max Brooks,Månpocket,2006.0,Swedish,//covers.openlibrary.org/b/id/11383595-M.jpg
OL41351795W,My Hot StepMom,Marguerite de Lyon,CreateSpace Independent Publishing Platform,2015.0,English,/images/icons/avatar_book.png
OL18569663W,Frank,James Kaplan,Sphere,2010.0,English,//covers.openlibrary.org/b/id/10756737-M.jpg
OL8518204W,The Two Babylons - Alexander Hislop,Alexander Hislop,Book Jungle,2007.0,English,//covers.openlibrary.org/b/id/2981622-M.jpg
OL10530563W,With a little luck,Janet Dailey,Harlequin,1981.0,English,//covers.openlibrary.org/b/id/6576241-M.jpg
OL5759999W,Don't let the pigeon stay up late!,Mo Willems,Scholastic,2006.0,English,//covers.openlibrary.org/b/id/6489789-M.jpg
OL3356880W,Robes,Penny Kelly,Lily Hill Publishing,2001.0,English,//covers.openlibrary.org/b/id/1692821-M.jpg
OL2751417W,Language of the geckos and other stories,Gary Pak,University of Washington Press,2005.0,English,//covers.openlibrary.org/b/id/2352607-M.jpg
OL20062221W,Cribsheet,Emily Oster,Penguin Books,2019.0,,//covers.openlibrary.org/b/id/10186775-M.jpg
OL16029159W,Death's Bounty,George G. Gilman,Pinnacle Books,1974.0,English,//covers.openlibrary.org/b/id/6875481-M.jpg
OL17817696W,Scrum,Jeff Sutherland,Penguin Random House,2014.0,English,//covers.openlibrary.org/b/id/12851665-M.jpg
OL3236109W,Monkey beach,Eden Robinson,Houghton Mifflin,2000.0,English,//covers.openlibrary.org/b/id/393126-M.jpg
OL27849347W,Artists' Master Series,3DTotal Publishing,3DTotal.com,2023.0,English,//covers.openlibrary.org/b/id/13176260-M.jpg
OL23020966W,Small things like these,Claire Keegan,"Grove Press, an imprint of Grove Atlantic",2020.0,English,/images/icons/avatar_book.png
OL875437W,the perks of being a wallflower,Stephen Chbosky,Editions SARBACANE,1999.0,English,//covers.openlibrary.org/b/id/14548971-M.jpg
OL3355180W,The gift of fear,Gavin De Becker,"Little, Brown",1997.0,English,//covers.openlibrary.org/b/id/7075285-M.jpg
OL12376601W,The art of nursing,"Cooper, Carolyn RN",Saunders,2001.0,English,//covers.openlibrary.org/b/id/12476425-M.jpg
OL2262474W,Français-Albanais dictionnaire,Vedat Kokona,Botimet Kokona,2002.0,French,/images/icons/avatar_book.png
OL15676593W,The coven,Carter Brown,New American Library,1971.0,English,//covers.openlibrary.org/b/id/6823583-M.jpg
OL14862461W,Darling Jenny,Janet Dailey,Harlequin,1978.0,English,https://archive.org/download/isbn_0373219504/page/cover_w180_h360.jpg
OL1905373W,Paula,Isabel Allende,Wereldbibliotheek,1994.0,Dutch,//covers.openlibrary.org/b/id/11962997-M.jpg
OL15382147W,"The tidewater cities of Hampton Roads, Virginia, your hosts for 1907, 1607-1907, the Jamestown exposition",Jamestown Ter-centennial Exposition (190...,,1907.0,English,//covers.openlibrary.org/b/id/6596370-M.jpg
OL16233356W,Enchiridion,Epictetus,Prometheus Books,1655.0,English,//covers.openlibrary.org/b/id/675936-M.jpg
OL1230631W,La chute,Albert Camus,Rowohlt,1917.0,German,//covers.openlibrary.org/b/id/14553576-M.jpg
OL3090824W,Bestiaire,Agustin Gomez-Arcos,Le Pré aux clercs,1986.0,French,//covers.openlibrary.org/b/id/12169934-M.jpg
OL39131519W,Flutter Design Patterns and Best Practices,Jaime Blasco,"Packt Publishing, Limited",2024.0,English,/images/icons/avatar_book.png
OL36773562W,The ten tribes of Israel,Barbara Allan Simon,R.B. Seeley & W.Burnside,1836.0,English,//covers.openlibrary.org/b/id/14433932-M.jpg
OL2368505W,Right and Wrong Thinking,Kenneth E. Hagin,Faith Library Publications,1986.0,English,//covers.openlibrary.org/b/id/690916-M.jpg
OL302757W,Kepemimpinan =,Karjadi M.,Politeia,1977.0,Indonesian,//covers.openlibrary.org/b/id/14420782-M.jpg
OL19654066W,Typhoon Fury,Clive Cussler,PENGUIN Books,2017.0,English,//covers.openlibrary.org/b/id/10159843-M.jpg
OL554620W,The Duke and I,Julia Quinn,Avon Books,2000.0,English,//covers.openlibrary.org/b/id/10548994-M.jpg
OL66218W,Wicked,Gregory Maguire,Editorial Planeta,1995.0,Spanish,//covers.openlibrary.org/b/id/10822929-M.jpg
OL7981267W,She stoops to conquer,Oliver Goldsmith,Hodder & Stoughton,1773.0,,//covers.openlibrary.org/b/id/8244530-M.jpg
OL8518210W,The Two Babylons,Alexander Hislop,Cosimo Classics,1950.0,English,//covers.openlibrary.org/b/id/14653523-M.jpg
OL5727686W,The power of now,Eckhart Tolle,New World Library,1997.0,English,//covers.openlibrary.org/b/id/832489-M.jpg
OL15421634W,"See it again, Sam",Carter Brown,Tower Publications,1979.0,English,//covers.openlibrary.org/b/id/6879082-M.jpg
OL11369223W,The wrong man,George G. Gilman,New English Library,1982.0,English,//covers.openlibrary.org/b/id/12966519-M.jpg
OL47292W,Push,Sapphire,Alfred A. Knopf,1996.0,English,//covers.openlibrary.org/b/id/418593-M.jpg
OL16808392W,The house of Hades,Rick Riordan,Scholastic Inc.,1223.0,English,//covers.openlibrary.org/b/id/13012188-M.jpg
OL15679457W,lulja dhe shega,Vedat Kokona,vedat kokona,2002.0,,/images/icons/avatar_book.png
OL16048763W,Only the very rich?,Carter Brown,Horwitz,1969.0,English,//covers.openlibrary.org/b/id/6922301-M.jpg
OL5663750W,"Dickerson & Dickinson descendants of Philemon Dickerson of Southold, Long Island, N.Y. also, Long Island descendants of Captain John Dickinson of Oyster Bay",Wesley Logan Baker,Adams Press,1978.0,English,/images/icons/avatar_book.png
OL31083343W,Demon Slayer,sara coloring,Independently Published,1999.0,English,//covers.openlibrary.org/b/id/13156473-M.jpg
OL3577225W,"Elektra, assassin",Frank Miller,Epic Comics,1987.0,English,//covers.openlibrary.org/b/id/661352-M.jpg
OL25638998W,Ironia On,Santiago Gerchunoff,Editorial Anagrama S.A.,2019.0,Spanish,/images/icons/avatar_book.png
OL4442217W,Car,Richard Sutton,Knopf,1990.0,English,//covers.openlibrary.org/b/id/4022218-M.jpg
OL9149294W,Sociologia Para Principiantes,Martin-Sanyu Lafforgue,Longseller,2000.0,Spanish,//covers.openlibrary.org/b/id/3362081-M.jpg
OL26002591W,Sultz and Young's Health Care USA,James A. Johnson,"Jones & Bartlett Learning, LLC",2022.0,English,//covers.openlibrary.org/b/id/13191381-M.jpg
OL13420882W,"After Dark, My Sweet",Jim Thompson,Orion Mass Market Paperback,1955.0,English,//covers.openlibrary.org/b/id/499186-M.jpg
OL30894054W,Enfant Riche Enfant Pauvre,Elk BAWN,Independently Published,2021.0,French,/images/icons/avatar_book.png
OL5789783W,Polar castaways,Richard McElrea,McGill-Queen's University Press,2004.0,English,//covers.openlibrary.org/b/id/9929083-M.jpg
OL31507790W,Chicken Every Sunday,rosemary taylor,"Whittlesey house, McGraw-Hill book company,",1943.0,,/images/icons/avatar_book.png
OL11576646W,Heavy equipment mechanic,Canada. Occupational and Career Informat...,The Branch,1987.0,English,/images/icons/avatar_book.png
OL37865349W,Hope for Cynics,Jamil Zaki,"Little, Brown Book Group Limited",2024.0,English,//covers.openlibrary.org/b/id/14751614-M.jpg
OL4056456W,The Italian Millionaire's Marriage,Lucy Gordon,Harlequin Books,2003.0,English,//covers.openlibrary.org/b/id/214200-M.jpg
OL41938176W,Nga Tirana në Stokholm,Vedat Kokona,Kokona,2002.0,Albanian,/images/icons/avatar_book.png
OL10530565W,Beware of the Stranger,Janet Dailey,Harlequin Books,1978.0,English,//covers.openlibrary.org/b/id/6386055-M.jpg
OL20170862W,BTS,Triumph Books,Triumph Books,2005.0,,//covers.openlibrary.org/b/id/8817350-M.jpg
OL19299165W,Batman,Chuck Dixon,DC Comics,1993.0,English,//covers.openlibrary.org/b/id/9275827-M.jpg
OL8442490W,To Walk in God's Ways,Joseph Ozarowski,"Rowman & Littlefield Publishers, Inc.",2005.0,English,//covers.openlibrary.org/b/id/1383476-M.jpg
OL5759992W,"There Is a Bird On Your Head! (An Elephant and Piggie Book) (Edition 1) by Willems, Mo [Hardcover(2007£©]",Mo Willems,Hyperion books for Children,1994.0,English,//covers.openlibrary.org/b/id/14525074-M.jpg
OL468550W,The curious case of Benjamin Button,F. Scott Fitzgerald,Scribner,2006.0,English,//covers.openlibrary.org/b/id/8291506-M.jpg
OL4105321W,Discovering mass communication,Samuel L. Becker,"Scott, Foresman",1983.0,English,//covers.openlibrary.org/b/id/8149468-M.jpg
OL20764777W,CCNA 200-301 Official Cert Guide Library,Wendell Odom,Cisco Press,2020.0,,//covers.openlibrary.org/b/id/9638517-M.jpg
OL6028520W,"The actis and deidis of the illustere and vailzeand campioun Schir William Wallace, knicht of Ellerslie",Henry the Minstrel,AMS Press,1594.0,Middle English,https://archive.org/download/actisdeidisofill0000henr/page/cover_w180_h360.jpg
OL8801164W,The Ethical Slut,Dossie Easton,Greenery Press (CA),1997.0,English,//covers.openlibrary.org/b/id/938291-M.jpg
OL24322314W,Cocky Bastard,Penelope Ward,CreateSpace Independent Publishing Platform,2015.0,,//covers.openlibrary.org/b/id/10841524-M.jpg
OL27688828W,I Decided to Live as Me - English Translation,Kim Soo-Hyun,Adarna House,2020.0,,//covers.openlibrary.org/b/id/13216501-M.jpg
OL6646984W,Ipnosi dinamica,Stefano Benemeglio,SugarCo,1979.0,Italian,/images/icons/avatar_book.png
OL74349W,Searching for David's Heart,Cherie Bennett,Scholastic,1998.0,English,//covers.openlibrary.org/b/id/6599789-M.jpg
OL28966972W,Coragem de Ser Imperfeito - Daring Greatly,Brené Brown,SEXTANTE,2013.0,,//covers.openlibrary.org/b/id/13527131-M.jpg
OL2321336W,Earth Abides,George Rippey Stewart,Fawcett,1949.0,English,//covers.openlibrary.org/b/id/290439-M.jpg
OL18016900W,The Aztec world,Gary M. Feinman,Abrams,2008.0,English,//covers.openlibrary.org/b/id/8287017-M.jpg
OL82537W,Harry Potter et la Chambre des Secrets,J. K. Rowling,Gallimard-Jeunesse,1998.0,French,https://archive.org/download/harrypottertome20000jkro/page/cover_w180_h360.jpg
OL15395500W,The savage salome,Carter Brown,New American Library of World Literature,1960.0,English,//covers.openlibrary.org/b/id/6609113-M.jpg
OL38046172W,Vampiros en el Norte / Vampires of el Norte,Isabel Cañas,Knopf Doubleday Publishing Group,2024.0,Spanish,/images/icons/avatar_book.png
OL16482631W,Neoliberalisme,I. Wibowo,Cindelaras Pustaka Rakyat Cerdas,2003.0,Indonesian,//covers.openlibrary.org/b/id/7141902-M.jpg
OL24173776W,He's my favorite mistake,Ni'cola Mitchell,Obsessive Soul Media,2011.0,English,//covers.openlibrary.org/b/id/10591874-M.jpg
OL1006011W,O direito posto e o direito pressuposto,Eros Roberto Grau,Malheiros Editores,2002.0,Portuguese,/images/icons/avatar_book.png
OL10277673W,Hablar Con Dios Tomo 2,Francisco Fernandez Carvajal,Palabra Ediciones,1992.0,Spanish,//covers.openlibrary.org/b/id/5269365-M.jpg
OL15586813W,Delirium,Lauren Oliver,,,,//covers.openlibrary.org/w/id/6682232-M.jpg
OL111532W,Maggie la rebelle,Nora Roberts,J'AI LU,1994.0,French,//covers.openlibrary.org/b/id/12065199-M.jpg
OL1985359W,Mathematics,Sherman K. Stein,W. H. Freeman,1963.0,English,//covers.openlibrary.org/b/id/7008499-M.jpg
OL19781746W,Thick,Tressie McMillan Cottom,The New Press,2019.0,English,//covers.openlibrary.org/b/id/12879513-M.jpg
OL1942042W,The nurture assumption,Judith Rich Harris,Free Press,1998.0,English,//covers.openlibrary.org/b/id/427074-M.jpg
OL37628231W,Lovely Return,Carian Cole,"Brower Literary & Management, Inc.",2023.0,English,/images/icons/avatar_book.png
OL5709924W,Little city by the lake,Celia Wilkins,HarperCollins Publishers,2003.0,English,//covers.openlibrary.org/b/id/50354-M.jpg
OL4764047W,The home of the wolverene and beaver,Charles H. Eden,Society for Promoting Christian Knowledge,1876.0,English,//covers.openlibrary.org/b/id/6512697-M.jpg
OL24729192W,The Word Detective in German With Easy Pronunciation Guide,Heather Amery,Edc Pub,1982.0,English,//covers.openlibrary.org/b/id/11461402-M.jpg
OL28095432W,Essential Playbook,Nancy Torgerson,VisionExtension,2022.0,English,/images/icons/avatar_book.png
OL37935705W,Mediumship,Suzanne Giesemann,Sacred Stories Publishing,2024.0,English,/images/icons/avatar_book.png
OL4776085W,How to get your point across in 30 seconds--or less,Milo O. Frank,Simon and Schuster,1986.0,English,//covers.openlibrary.org/b/id/6624376-M.jpg
